osmid,highway,oneway,ref,reversed,length,geometry,lanes,maxspeed,name,junction,bridge,access,width
"[290127490, 216740219]",residential,False,,False,170.15429378510638,"LINESTRING (34.9423922 32.4271869, 34.9430542 32.4264746, 34.94367 32.4268215)",,,"['החלמיש', 'הלשם']",,,,
37414347,tertiary,True,,False,15.156520839234098,"LINESTRING (34.9450717 32.4286592, 34.9450191 32.4286495, 34.9449732 32.4286257, 34.9449391 32.4285906)",,,,roundabout,,,
1011251588,tertiary,True,,False,88.22526954982308,"LINESTRING (34.9450717 32.4286592, 34.9449199 32.4288558, 34.9448314 32.4290051, 34.9447693 32.4291302, 34.9446677 32.4293716)",,,העצמאות,,,,
216740226,residential,False,,True,39.716473086815576,"LINESTRING (34.9460476 32.4161318, 34.9457943 32.4164179)",,,סלוצקין,,,,
223243852,residential,False,,True,66.14227617056378,"LINESTRING (34.9460476 32.4161318, 34.9466247 32.4164731)",,,הגולן,,,,
216740226,residential,False,,False,255.27660771893366,"LINESTRING (34.9460476 32.4161318, 34.9467773 32.415263, 34.9476381 32.4142697)",,,סלוצקין,,,,
216740226,residential,False,,False,30.7050571082639,"LINESTRING (34.9456089 32.4166454, 34.9457943 32.4164179)",,,סלוצקין,,,,
88651906,residential,False,,True,185.77512545092821,"LINESTRING (34.9456089 32.4166454, 34.9461798 32.4169939, 34.9459932 32.4172216, 34.9454547 32.4178788)",,,סגל,,,,
216740226,residential,False,,True,150.80219890163815,"LINESTRING (34.9456089 32.4166454, 34.9454773 32.4168069, 34.9454056 32.4169205, 34.9453783 32.4169636, 34.9452701 32.4175913, 34.9452767 32.417723, 34.9453363 32.4177752, 34.9454547 32.4178788)",,,סלוצקין,,,,
37414347,tertiary,True,,False,13.626806647376018,"LINESTRING (34.9449391 32.4285906, 34.9449216 32.4285525, 34.9449183 32.4285117, 34.9449294 32.428472)",,,,roundabout,,,
216740222,residential,False,,False,98.92392969983136,"LINESTRING (34.9472363 32.4157486, 34.9471624 32.4158361, 34.9466247 32.4164731)",,,הגולן,,,,
559538974,residential,False,,False,111.8629835977057,"LINESTRING (34.9398399 32.4302036, 34.9395158 32.4311717)",,,הזכוכית,,,,
223378182,residential,True,,False,49.391926912368874,"LINESTRING (34.9398399 32.4302036, 34.9397455 32.4301564, 34.9396985 32.4301272, 34.9396596 32.4300876, 34.9396081 32.4299823, 34.9395894 32.4299565, 34.9395438 32.4299246, 34.9394829 32.4299006)",,,,,,,
559538974,residential,False,,True,362.00921976150033,"LINESTRING (34.9398399 32.4302036, 34.9401338 32.4296999, 34.9405415 32.4291883, 34.9413541 32.4282791, 34.9417799 32.4277439, 34.9418143 32.4276862, 34.9418357 32.4276353, 34.9418357 32.4275957, 34.9418143 32.4275594, 34.9417799 32.4275232, 34.941737 32.4274904)",,,הזכוכית,,,,
88651906,residential,False,,True,62.40727485766669,"LINESTRING (34.9454547 32.4178788, 34.9450601 32.4183305)",,,סגל,,,,
88651906,residential,False,,False,185.77512545092821,"LINESTRING (34.9454547 32.4178788, 34.9459932 32.4172216, 34.9461798 32.4169939, 34.9456089 32.4166454)",,,סגל,,,,
216740226,residential,False,,False,150.80219890163815,"LINESTRING (34.9454547 32.4178788, 34.9453363 32.4177752, 34.9452767 32.417723, 34.9452701 32.4175913, 34.9453783 32.4169636, 34.9454056 32.4169205, 34.9454773 32.4168069, 34.9456089 32.4166454)",,,סלוצקין,,,,
216740222,residential,False,,False,25.282603827762202,"LINESTRING (34.9466247 32.4164731, 34.946472 32.4166604)",,,הגולן,,,,
223243852,residential,False,,False,66.14227617056378,"LINESTRING (34.9466247 32.4164731, 34.9460476 32.4161318)",,,הגולן,,,,
216740222,residential,False,,True,98.92392969983136,"LINESTRING (34.9466247 32.4164731, 34.9471624 32.4158361, 34.9472363 32.4157486)",,,הגולן,,,,
51382810,residential,False,,False,55.86484445142116,"LINESTRING (34.9530114 32.4302464, 34.9534239 32.4306086)",,,הר הנגב,,,,
51382810,residential,False,,True,26.668373758194857,"LINESTRING (34.9530114 32.4302464, 34.9528185 32.4300703)",,,הר הנגב,,,,
223378168,residential,False,,False,143.60179741713222,"LINESTRING (34.9530114 32.4302464, 34.9527667 32.4303904, 34.9526275 32.4304153, 34.9525041 32.430361, 34.9523539 32.4300802, 34.9523226 32.4295869)",,,,,,,
88651887,residential,False,,True,20.023240140793032,"LINESTRING (34.9483134 32.4146184, 34.948174 32.4147547)",,,האשד,,,,
51339420,tertiary,False,,True,343.9413337817355,"LINESTRING (34.9479835 32.4322386, 34.9443193 32.4322916)",,,יפה נוף,,,,
51339420,tertiary,False,,False,169.65924423258542,"LINESTRING (34.9479835 32.4322386, 34.948178 32.4322344, 34.9497787 32.4320654)",,,יפה נוף,,,,
223378165,residential,False,,False,84.2571641225018,"LINESTRING (34.9479835 32.4322386, 34.9479776 32.4321928, 34.9479206 32.4317477, 34.9479635 32.431707, 34.9481083 32.4316708, 34.9482049 32.4316617)",,,,,,,
34766508,living_street,False,,True,157.0980724782512,"LINESTRING (34.9575068 32.4173574, 34.9574263 32.4171808, 34.9571635 32.4168231, 34.9569846 32.4166263, 34.9565055 32.4162468)",,,האשל,,,,
223378165,residential,False,,True,84.2571641225018,"LINESTRING (34.9482049 32.4316617, 34.9481083 32.4316708, 34.9479635 32.431707, 34.9479206 32.4317477, 34.9479776 32.4321928, 34.9479835 32.4322386)",,,,,,,
51383480,residential,False,,False,109.44591955244408,"LINESTRING (34.9478298 32.4309623, 34.9481334 32.4309205, 34.9489536 32.4307064)",,,הרימונים,,,,
51383480,residential,False,,True,184.0739244308424,"LINESTRING (34.9478298 32.4309623, 34.947546 32.4309544, 34.9472871 32.4309247, 34.9469291 32.4308548, 34.9459226 32.4306065)",,,הרימונים,,,,
223378173,residential,False,,False,220.65986761549186,"LINESTRING (34.9478298 32.4309623, 34.947824 32.4314761, 34.9478562 32.4315983, 34.9479474 32.4316255, 34.949052 32.4312441, 34.949335 32.4311507)",,,הגת,,,,
223380725,living_street,True,,False,206.7238514323848,"LINESTRING (34.9147521 32.4337008, 34.912638 32.4342228)",,,מקוה ישראל,,,,
510512053,residential,False,,False,42.794802538691584,"LINESTRING (34.9147521 32.4337008, 34.9148672 32.4340732)",,,הסיגלית,,,,
510512053,residential,False,,True,43.43592292338181,"LINESTRING (34.9147521 32.4337008, 34.9146279 32.4333245)",,,הסיגלית,,,,
28384678,tertiary,False,,False,48.27326160476721,"LINESTRING (34.9236004 32.4275873, 34.923713 32.4280109)",,,יצחק רבין,,,,
223380716,residential,False,,True,56.812842676794084,"LINESTRING (34.9236004 32.4275873, 34.9241911 32.4274757)",,,יצחק רבין,,,,
28384678,tertiary,False,,True,35.33138961570002,"LINESTRING (34.9236004 32.4275873, 34.9235871 32.4275402, 34.9235132 32.4272782)",,,יצחק רבין,,,,
223380708,residential,False,,False,61.70713500224785,"LINESTRING (34.9243547 32.4278901, 34.923713 32.4280109)",,,יצחק רבין,,,,
223380710,residential,False,,False,51.29585938037021,"LINESTRING (34.9244485 32.4286847, 34.9239141 32.4287814)",,,יצחק רבין,,,,
223380714,residential,False,,False,41.51851146471949,"LINESTRING (34.9124101 32.4268792, 34.9119712 32.4269258)",,,הכנור,,,,
223380714,residential,False,,True,53.159387555401054,"LINESTRING (34.9124101 32.4268792, 34.9129745 32.4268392)",,,הכנור,,,,
223380720,residential,False,,False,85.59904674372054,"LINESTRING (34.9124101 32.4268792, 34.9125019 32.4276451)",,,הלוטם,,,,
223380720,residential,False,,True,53.61971843384922,"LINESTRING (34.9124101 32.4268792, 34.9124143 32.426397)",,,הלוטם,,,,
223380713,residential,False,,False,94.98545432619649,"LINESTRING (34.9249037 32.430469, 34.9246953 32.4299366, 34.9250329 32.4298662)",,,בלקינד ישראל,,,,
886871177,secondary,True,,False,114.0962648965449,"LINESTRING (34.9249037 32.430469, 34.9251786 32.4304121, 34.9252361 32.4304002, 34.9259744 32.4302635, 34.9260388 32.4302435, 34.9260784 32.4302192)",,,משמר הגבול,,,,
28384678,tertiary,False,,True,41.91650862500802,"LINESTRING (34.923806 32.4283796, 34.923713 32.4280109)",,,יצחק רבין,,,,
223380715,residential,False,,True,50.25872706314595,"LINESTRING (34.923806 32.4283796, 34.9243305 32.4282885)",,,יצחק רבין,,,,
28384678,tertiary,False,,False,45.81582394871725,"LINESTRING (34.923806 32.4283796, 34.9238632 32.4285899, 34.9239141 32.4287814)",,,יצחק רבין,,,,
43934273,residential,False,,True,52.49359663617785,"LINESTRING (34.9260123 32.4241997, 34.9254537 32.4241765)",,,האתרוג,,,,
1381364298,residential,False,,False,44.4526177933434,"LINESTRING (34.912638 32.4342228, 34.9127457 32.4346121)",,,"רמב""ם",,,,
1381364298,residential,False,,True,38.60881017779504,"LINESTRING (34.912638 32.4342228, 34.9125605 32.4338818)",,,"רמב""ם",,,,
223380709,residential,False,,False,46.508530627391124,"LINESTRING (34.9245102 32.4291171, 34.9240286 32.4292156)",,,יצחק רבין,,,,
27100162,residential,False,,True,169.83952772752357,"LINESTRING (34.9195719 32.4294794, 34.9194944 32.4279534)",,,נורדאו,,,,
27100162,residential,False,,False,262.4350712545431,"LINESTRING (34.9195719 32.4294794, 34.9195897 32.4298363, 34.9197177 32.4318363)",,,נורדאו,,,,
223380707,residential,False,,False,113.41835214353463,"LINESTRING (34.9195719 32.4294794, 34.9201061 32.4294929, 34.9202474 32.4294878, 34.9207795 32.4294687)",,,הקנה,,,,
28384678,tertiary,False,,False,41.91650862500802,"LINESTRING (34.923713 32.4280109, 34.923806 32.4283796)",,,יצחק רבין,,,,
28384678,tertiary,False,,True,48.27326160476721,"LINESTRING (34.923713 32.4280109, 34.9236004 32.4275873)",,,יצחק רבין,,,,
223380708,residential,False,,True,61.70713500224785,"LINESTRING (34.923713 32.4280109, 34.9243547 32.4278901)",,,יצחק רבין,,,,
43934274,residential,False,,False,173.71043577276978,"LINESTRING (34.9195878 32.4228064, 34.9198657 32.42393, 34.9193904 32.4240337)",,,האורן,,,,
"[1364760033, 28590271]",residential,False,,"[False, True]",179.7859806493549,"LINESTRING (34.9195878 32.4228064, 34.919084 32.4229022, 34.9190383 32.4229938, 34.9193904 32.4240337)",,,"['ברנדייס', 'השיטה']",,,,
1364760033,residential,False,,True,102.20111045534048,"LINESTRING (34.9195878 32.4228064, 34.9201408 32.4227211, 34.9206669 32.4227)",,,ברנדייס,,,,
28384678,tertiary,False,,False,45.077499901183266,"LINESTRING (34.9240286 32.4292156, 34.9241455 32.4296088)",,,יצחק רבין,,,,
28384678,tertiary,False,,True,49.46241755868037,"LINESTRING (34.9240286 32.4292156, 34.9239141 32.4287814)",,,יצחק רבין,,,,
223380709,residential,False,,True,46.508530627391124,"LINESTRING (34.9240286 32.4292156, 34.9245102 32.4291171)",,,יצחק רבין,,,,
43934272,residential,True,,False,170.91307437242986,"LINESTRING (34.9254251 32.4248458, 34.9236066 32.4247661)",,,ער אציל,,,,
223380724,residential,False,,True,74.47126582180991,"LINESTRING (34.9254251 32.4248458, 34.9254537 32.4241765)",,,נחל כזיב,,,,
1362646071,residential,False,,False,49.70865102158925,"LINESTRING (34.9266829 32.4269448, 34.9266583 32.4269916, 34.9265997 32.4270365, 34.9262303 32.4271416)",,,האפרסמון,,,,
122358477,residential,False,,False,84.45665121605217,"LINESTRING (34.9129745 32.4268392, 34.9130141 32.427598)",,,הנגינות,,,,
122358477,residential,False,,True,59.00035330380536,"LINESTRING (34.9129745 32.4268392, 34.9129727 32.4263086)",,,הנגינות,,,,
223380714,residential,False,,False,53.159387555401054,"LINESTRING (34.9129745 32.4268392, 34.9124101 32.4268792)",,,הכנור,,,,
28384678,tertiary,False,,False,49.46241755868037,"LINESTRING (34.9239141 32.4287814, 34.9240286 32.4292156)",,,יצחק רבין,,,,
223380710,residential,False,,True,51.29585938037021,"LINESTRING (34.9239141 32.4287814, 34.9244485 32.4286847)",,,יצחק רבין,,,,
28384678,tertiary,False,,True,45.81582394871725,"LINESTRING (34.9239141 32.4287814, 34.9238632 32.4285899, 34.923806 32.4283796)",,,יצחק רבין,,,,
223380716,residential,False,,False,56.812842676794084,"LINESTRING (34.9241911 32.4274757, 34.9236004 32.4275873)",,,יצחק רבין,,,,
51384045,residential,True,,False,110.56038853729954,"LINESTRING (34.9249007 32.4294614, 34.9246321 32.4284933)",,,האילנות,,,,
223380722,residential,False,,True,72.74920167231197,"LINESTRING (34.9249007 32.4294614, 34.9241455 32.4296088)",,,יצחק רבין,,,,
223380715,residential,False,,False,50.25872706314595,"LINESTRING (34.9243305 32.4282885, 34.923806 32.4283796)",,,יצחק רבין,,,,
122358472,residential,False,,False,53.32395985721075,"LINESTRING (34.9124143 32.426397, 34.9129727 32.4263086)",,,רוטמן,,,,
122358472,residential,False,,True,102.62981691966489,"LINESTRING (34.9124143 32.426397, 34.9113332 32.4265354)",,,רוטמן,,,,
223380720,residential,False,,False,53.61971843384922,"LINESTRING (34.9124143 32.426397, 34.9124101 32.4268792)",,,הלוטם,,,,
28590182,residential,False,,True,37.18604002165067,"LINESTRING (34.9125019 32.4276451, 34.9121086 32.4276855)",,,הנבל,,,,
223380720,residential,False,,True,85.59904674372054,"LINESTRING (34.9125019 32.4276451, 34.9124101 32.4268792)",,,הלוטם,,,,
28590182,residential,False,,False,48.35768247348399,"LINESTRING (34.9125019 32.4276451, 34.9128158 32.4276162, 34.9130141 32.427598)",,,הנבל,,,,
28384678,tertiary,False,,False,101.20075096937803,"LINESTRING (34.9241455 32.4296088, 34.9244686 32.4304771)",,,יצחק רבין,,,,
28384678,tertiary,False,,True,45.077499901183266,"LINESTRING (34.9241455 32.4296088, 34.9240286 32.4292156)",,,יצחק רבין,,,,
223380722,residential,False,,False,72.74920167231197,"LINESTRING (34.9241455 32.4296088, 34.9249007 32.4294614)",,,יצחק רבין,,,,
122359065,residential,False,,True,209.90846680011697,"LINESTRING (34.9248549 32.4430357, 34.9270004 32.4425017)",,,"תרע""ב",,,,
223513426,tertiary,False,,False,129.87578385479722,"LINESTRING (34.9248549 32.4430357, 34.9245302 32.4419003)",,,הגיבורים,,,,
223513426,tertiary,False,,True,15.297632551856314,"LINESTRING (34.9248549 32.4430357, 34.924881 32.4431715)",,,הגיבורים,,,,
223512635,unclassified,False,,False,53.34206462719844,"LINESTRING (34.9165633 32.4396484, 34.916023 32.4397974)",,,סמטת יהודית,,,,
223512629,residential,False,,False,41.317479958846334,"LINESTRING (34.923234 32.4340049, 34.9231178 32.4336465)",,,הק,,,,
223512599,residential,False,,True,62.97614684972359,"LINESTRING (34.9248688 32.4314997, 34.9255111 32.4313358)",,,גרנות,,,,
886871178,tertiary,True,,False,172.6626002432376,"LINESTRING (34.9248688 32.4314997, 34.9250238 32.4319622, 34.9253694 32.4329939)",,,יצחק רבין,,,,
27099044,residential,False,,False,162.35592248629945,"LINESTRING (34.9193628 32.4378067, 34.9198281 32.439213)",,,הרצל,,,,
27099044,residential,False,,True,9.400757805545505,"LINESTRING (34.9193628 32.4378067, 34.9193366 32.4377251)",,,הרצל,,,,
223512605,residential,False,,True,81.89822653547033,"LINESTRING (34.9193628 32.4378067, 34.9185269 32.4380183)",,,מלחמת יום הכפורים,,,,
223512635,unclassified,False,,True,53.34206462719844,"LINESTRING (34.916023 32.4397974, 34.9165633 32.4396484)",,,סמטת יהודית,,,,
134124068,residential,True,,False,96.80964218007949,"LINESTRING (34.916023 32.4397974, 34.9161341 32.4401464, 34.9162876 32.4406389)",1,,מלחמת ששת הימים,,,,
223512649,residential,False,,False,70.0880601484039,"LINESTRING (34.9191114 32.4393903, 34.9198281 32.439213)",,,אביאל,,,,
34605625,residential,False,,True,194.0306766671473,"LINESTRING (34.9284727 32.4397699, 34.9284553 32.4398895, 34.9284669 32.4399653, 34.9285626 32.4402879, 34.9286333 32.4405538, 34.9286404 32.4406931, 34.9286332 32.4408164, 34.9285948 32.4409194, 34.928534 32.4409998, 34.9284635 32.4410445, 34.9280062 32.4411581)",,,משה הס,,,,
223512600,residential,True,,False,109.78854055011988,"LINESTRING (34.9284727 32.4397699, 34.9275318 32.4393684, 34.9274165 32.4393617)",,,בורוכוב,,,,
223512605,residential,False,,False,81.89822653547033,"LINESTRING (34.9185269 32.4380183, 34.9193628 32.4378067)",,,מלחמת יום הכפורים,,,,
27099044,residential,False,,False,46.621659178302956,"LINESTRING (34.9198281 32.439213, 34.9199584 32.4396176)",,,הרצל,,,,
27099044,residential,False,,True,162.35592248629945,"LINESTRING (34.9198281 32.439213, 34.9193628 32.4378067)",,,הרצל,,,,
223512649,residential,False,,True,70.0880601484039,"LINESTRING (34.9198281 32.439213, 34.9191114 32.4393903)",,,אביאל,,,,
122358914,residential,False,,False,113.6001719621278,"LINESTRING (34.9231178 32.4336465, 34.9242863 32.4333799)",,,אחד העם,,,,
223512629,residential,False,,True,41.317479958846334,"LINESTRING (34.9231178 32.4336465, 34.923234 32.4340049)",,,הק,,,,
122358914,residential,False,,True,50.56049312563506,"LINESTRING (34.9231178 32.4336465, 34.9227437 32.4337344, 34.9227143 32.4338589)",,,אחד העם,,,,
223512599,residential,False,,False,62.97614684972359,"LINESTRING (34.9255111 32.4313358, 34.9248688 32.4314997)",,,גרנות,,,,
51385046,tertiary,False,,False,115.8848186027816,"LINESTRING (34.9286817 32.4440831, 34.928478 32.4430552)",,,ירושלים,,,,
122359076,residential,False,,False,56.221413519818924,"LINESTRING (34.9286817 32.4440831, 34.9280985 32.4441989)",,,ברמן דוד,,,,
51385046,tertiary,False,,True,46.16149455337397,"LINESTRING (34.9286817 32.4440831, 34.9287291 32.444304, 34.9287956 32.4444862)",,,ירושלים,,,,
223513431,residential,False,,False,152.3898224014011,"LINESTRING (34.9210903 32.4429576, 34.919536 32.4433546)",,,"מהר""ל",,,,
886871102,residential,False,,False,89.7916566262453,"LINESTRING (34.9210903 32.4429576, 34.9213763 32.4437282)",2,,הרצל,,,,
886871102,residential,False,,True,30.854285445700388,"LINESTRING (34.9210903 32.4429576, 34.9210247 32.4426857)",2,,הרצל,,,,
51385045,residential,False,,True,77.18420477468138,"LINESTRING (34.9285099 32.445407, 34.9283142 32.4447328)",,,חטיבת עציוני,,,,
134124056,residential,False,,False,107.71208655062844,"LINESTRING (34.9191685 32.44222, 34.9188663 32.4412855)",,,הרב קוק,,,,
134124056,residential,False,,True,77.16513924910305,"LINESTRING (34.9191685 32.44222, 34.9193862 32.4428892)",,,הרב קוק,,,,
223513434,residential,False,,True,59.91457763102371,"LINESTRING (34.9191685 32.44222, 34.9197819 32.4420705)",,,הרב רוקח,,,,
223513434,residential,False,,False,59.91457763102371,"LINESTRING (34.9197819 32.4420705, 34.9191685 32.44222)",,,הרב רוקח,,,,
34218939,residential,False,,True,56.68888327150905,"LINESTRING (34.8966259 32.443573, 34.8960223 32.4435938)",,,מבצע חירם,,,,
223514647,residential,False,,False,111.27595094252626,"LINESTRING (34.8966259 32.443573, 34.8966711 32.444573)",,,הלבנית,,,,
722482365,residential,False,,False,54.089617916645416,"LINESTRING (34.8966259 32.443573, 34.897201 32.4435403)",,,מבצע חירם,,,,
26807004,residential,True,,False,14.089401750900215,"LINESTRING (34.8986998 32.4470987, 34.8987306 32.4471187, 34.8987472 32.4471477, 34.8987515 32.4472093)",,,,roundabout,,,
28271301,residential,False,,True,49.88212322862221,"LINESTRING (34.8966711 32.444573, 34.8961399 32.4445898)",,,האגמן,,,,
223514647,residential,False,,True,111.27595094252626,"LINESTRING (34.8966711 32.444573, 34.8966259 32.443573)",,,הלבנית,,,,
722482367,residential,False,,False,57.26730801018691,"LINESTRING (34.8966711 32.444573, 34.8972813 32.444565)",,,האגמן,,,,
223514643,residential,False,,False,70.01798899556829,"LINESTRING (34.9077657 32.4442571, 34.9075393 32.4448571)",,,מנרה,,,,
223514648,residential,False,,False,82.92635916151515,"LINESTRING (34.9077657 32.4442571, 34.9086026 32.4444966)",,,מנרה,,,,
223514648,residential,False,,True,56.63764020503756,"LINESTRING (34.9077657 32.4442571, 34.9077013 32.4441575, 34.9072534 32.4440398)",,,מנרה,,,,
28271038,residential,False,,False,47.32175372307418,"LINESTRING (34.9007134 32.4490857, 34.9002094 32.4491007)",,,ההרדוף,,,,
28271038,residential,False,,True,68.90745781843815,"LINESTRING (34.9007134 32.4490857, 34.9014473 32.4490639)",,,ההרדוף,,,,
223514646,residential,False,,True,54.515722522597144,"LINESTRING (34.9007134 32.4490857, 34.9005237 32.4495491)",,,הבקעה,,,,
223514648,residential,False,,False,56.63764020503756,"LINESTRING (34.9072534 32.4440398, 34.9077013 32.4441575, 34.9077657 32.4442571)",,,מנרה,,,,
34570868,residential,False,,False,227.2293141448702,"LINESTRING (34.9075393 32.4448571, 34.9098165 32.445552)",,,"הרמב""ן",,,,
34570868,residential,False,,True,105.87808797939276,"LINESTRING (34.9075393 32.4448571, 34.9064782 32.4445334)",,,"הרמב""ן",,,,
223514643,residential,False,,True,70.01798899556829,"LINESTRING (34.9075393 32.4448571, 34.9077657 32.4442571)",,,מנרה,,,,
223514648,residential,False,,True,82.92635916151515,"LINESTRING (34.9086026 32.4444966, 34.9077657 32.4442571)",,,מנרה,,,,
223514646,residential,False,,False,54.515722522597144,"LINESTRING (34.9005237 32.4495491, 34.9007134 32.4490857)",,,הבקעה,,,,
223514758,residential,False,,True,49.751090599034534,"LINESTRING (34.897201 32.4435403, 34.8971709 32.4430936)",,,מבצע יואב,,,,
722482364,residential,False,,False,115.82760264638331,"LINESTRING (34.897201 32.4435403, 34.8984342 32.4434961)",,,מבצע חירם,,,,
722482365,residential,False,,True,54.089617916645416,"LINESTRING (34.897201 32.4435403, 34.8966259 32.443573)",,,מבצע חירם,,,,
223514758,residential,False,,False,49.751090599034534,"LINESTRING (34.8971709 32.4430936, 34.897201 32.4435403)",,,מבצע יואב,,,,
239290472,secondary,True,,False,19.197915627136663,"LINESTRING (34.9338678 32.4426426, 34.9338302 32.442624, 34.9338009 32.4425969, 34.9337823 32.4425638, 34.9337762 32.4425329, 34.9337795 32.4425018)",,,,roundabout,,,
239290472,secondary,True,,False,21.166598715874724,"LINESTRING (34.9340567 32.4425766, 34.9340337 32.442608, 34.9340006 32.4426323, 34.9339584 32.4426477, 34.9339126 32.4426513, 34.9338678 32.4426426)",,,,roundabout,,,
886871138,secondary,True,,False,411.0658571745526,"LINESTRING (34.9340567 32.4425766, 34.9341154 32.4426809, 34.9341736 32.4427449, 34.9344495 32.442954, 34.934584 32.4430186, 34.9346938 32.4430521, 34.9348704 32.443084, 34.935015 32.4430921, 34.9352765 32.4430968, 34.9358676 32.4431033, 34.9369064 32.4430795, 34.9372674 32.4430972, 34.9375914 32.4431306, 34.9377644 32.4431596, 34.937879 32.4431964, 34.9380587 32.4432622, 34.9381593 32.4432888)",,50,"צה""ל",,,,
239290472,secondary,True,,False,6.358755522857313,"LINESTRING (34.9338922 32.4424076, 34.9339386 32.4424057, 34.9339591 32.4424106)",,,,roundabout,,,
238740231,secondary,True,,False,9.760627820136667,"LINESTRING (34.9324802 32.4414443, 34.9324294 32.4414536, 34.9323775 32.4414505)",,,,roundabout,,,
27099704,residential,False,,False,110.74229921673444,"LINESTRING (34.9138091 32.4299894, 34.9140295 32.4309678)",,,חטיבת הראל,,,,
27099704,residential,False,,True,65.66946115807976,"LINESTRING (34.9138091 32.4299894, 34.9136785 32.4294092)",,,חטיבת הראל,,,,
254308242,residential,False,,False,53.18346745185164,"LINESTRING (34.9138091 32.4299894, 34.9132538 32.4300847)",,,חטיבת הראל,,,,
254308242,residential,False,,True,53.18346745185164,"LINESTRING (34.9132538 32.4300847, 34.9138091 32.4299894)",,,חטיבת הראל,,,,
27099704,residential,False,,False,65.66946115807976,"LINESTRING (34.9136785 32.4294092, 34.9138091 32.4299894)",,,חטיבת הראל,,,,
27099704,residential,False,,True,61.59417599901048,"LINESTRING (34.9136785 32.4294092, 34.9135894 32.4288604)",,,חטיבת הראל,,,,
254308243,residential,False,,False,52.32055068362926,"LINESTRING (34.9136785 32.4294092, 34.913137 32.429521)",,50,חטיבת הראל,,,,
254308243,residential,False,,True,52.32055068362926,"LINESTRING (34.913137 32.429521, 34.9136785 32.4294092)",,50,חטיבת הראל,,,,
722482393,secondary,True,,False,46.46765760893465,"LINESTRING (34.8947745 32.4433263, 34.8945957 32.4434168, 34.8944519 32.4434771, 34.8943424 32.4435299)",3,,יצחק שמיר,,,,
879777679,secondary_link,True,,False,72.50491842057967,"LINESTRING (34.8947745 32.4433263, 34.8946932 32.4433821, 34.8946337 32.4434332, 34.8945743 32.4434898, 34.8944949 32.4435725, 34.8944762 32.4435932, 34.8944319 32.4436504, 34.8944014 32.4436987, 34.8943725 32.4437624, 34.8943486 32.4438528)",1,,,,,,
"[741952296, 311767937, 311767930]",secondary,True,,False,204.37120848862588,"LINESTRING (34.8939037 32.443729, 34.8938162 32.4437588, 34.893699 32.4437948, 34.8935401 32.4438314, 34.8933986 32.4438578, 34.8932142 32.4438827, 34.8924116 32.4439442, 34.8922424 32.4439518, 34.8917554 32.443944)",2,,שדרות מנחם בגין,,yes,,
133057344,secondary,True,,False,12.925427509156936,"LINESTRING (34.9234516 32.4386752, 34.9235837 32.4386423)",2,50,הנשיא,,,,
886821457,tertiary,True,,False,336.77622345947356,"LINESTRING (34.9234516 32.4386752, 34.9224924 32.4357567)",2,,הגיבורים,,,,
268435513,tertiary,True,,False,6.327027630796225,"LINESTRING (34.9258216 32.4347447, 34.9258864 32.434729)",,,הרברט סמואל,,,,
268435523,tertiary,True,,False,173.00142679049912,"LINESTRING (34.9258216 32.4347447, 34.9253784 32.4332345)",,,יצחק רבין,,,,
27100107,tertiary,True,,False,16.294257692002123,"LINESTRING (34.9233533 32.4271639, 34.9233588 32.4271276, 34.9233772 32.4270944, 34.9234067 32.4270675, 34.9234445 32.4270495)",,,,roundabout,,,
43907844,tertiary,False,,False,89.02351607178136,"LINESTRING (34.9233533 32.4271639, 34.9228949 32.4272625, 34.9224342 32.4273617)",,,פיינברג,,,,
51383995,residential,False,,True,11.849863359511804,"LINESTRING (34.9262835 32.42665, 34.9262454 32.4265484)",,,האדר,,,,
366653123,tertiary,True,,False,104.32407662668844,"LINESTRING (34.9262835 32.42665, 34.9251994 32.4268571)",,,שדרות אלכסנדר,,,,
51384035,residential,False,,False,53.65833305916375,"LINESTRING (34.9251994 32.4268571, 34.9253364 32.4273256)",,,האדמונית,,,,
51384035,residential,False,,True,12.244394503889339,"LINESTRING (34.9251994 32.4268571, 34.9251681 32.4267502)",,,האדמונית,,,,
366653123,tertiary,True,,False,152.05367069286353,"LINESTRING (34.9251994 32.4268571, 34.9236291 32.4271934)",,,שדרות אלכסנדר,,,,
170776223,motorway,True,9,False,16.865450484721137,"LINESTRING (34.9035894 32.4095395, 34.9037511 32.4094734)",3,90,,,,,
170776224,motorway_link,True,,False,606.7811329907641,"LINESTRING (34.9296736 32.412156, 34.9313247 32.4118122, 34.9321146 32.4116381, 34.9326253 32.411533, 34.9332044 32.4114244, 34.9338267 32.4113157, 34.9340456 32.4112688, 34.9342344 32.4112144, 34.934406 32.411149, 34.9345992 32.4110621, 34.9347708 32.4109715, 34.934921 32.4108703, 34.9351015 32.4107324, 34.9353716 32.4105186, 34.9354789 32.4104244, 34.9355135 32.4103737, 34.9355289 32.4103291, 34.9355287 32.4102678)",3,110,,,,,
