osmid,highway,name,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,width,access,bridge
50988934,residential,טננבוים,False,False,75.14692625545369,"LINESTRING (34.8970502 32.0356907, 34.8962631 32.0355834)",,,,,,,
50988934,residential,טננבוים,False,True,73.62140599732584,"LINESTRING (34.8970502 32.0356907, 34.8978179 32.0358125)",,,,,,,
239071395,residential,גולדה מאיר,False,True,410.017999877251,"LINESTRING (34.8970502 32.0356907, 34.8969591 32.0366379, 34.8968516 32.0371601, 34.896722 32.0376428, 34.8965817 32.0379484, 34.8963733 32.0382295, 34.8959834 32.0386099, 34.8955196 32.0389917)",,,,,,,
239071397,tertiary,,True,False,16.071666266691054,"LINESTRING (34.8940761 32.040116, 34.8940863 32.0400809, 34.8941082 32.0400499, 34.8941398 32.0400256, 34.8941783 32.0400102)",,,,roundabout,,,
239071396,residential,רם כהן,False,True,47.19904484540743,"LINESTRING (34.8935313 32.0400986, 34.8934229 32.0401757, 34.8933921 32.0404791)",,,,,,,
342298384,residential,,True,False,22.400158894072586,"LINESTRING (34.8935313 32.0400986, 34.893517 32.0400851, 34.8935084 32.0400684, 34.8935065 32.0400502, 34.8935115 32.0400325, 34.8935228 32.040017, 34.8935393 32.0400054, 34.8935593 32.0399987, 34.8935808 32.0399978, 34.8936015 32.0400026, 34.8936193 32.0400128, 34.8936331 32.0400282)",,,,roundabout,,,
98870229,residential,דוד מרכוס,False,True,48.935439286127874,"LINESTRING (34.8898951 32.0353626, 34.88938 32.0353078)",,,,,,,
240596960,residential,סנש,False,True,36.08089174388063,"LINESTRING (34.8898951 32.0353626, 34.8898598 32.0356857)",,,,,,,
98870229,residential,דוד מרכוס,False,False,100.40170271104759,"LINESTRING (34.8898951 32.0353626, 34.8908249 32.0354679, 34.8908735 32.0354976, 34.8909196 32.035539)",,,,,,,
83800836,tertiary,,True,False,13.277565321585065,"LINESTRING (34.8826366 32.0300947, 34.8826574 32.0301123, 34.8826703 32.0301346, 34.8826738 32.0301592, 34.8826687 32.0301812, 34.8826562 32.030201)",,,,roundabout,,,
1239656749,tertiary,יצחק שדה,True,False,26.95603868362676,"LINESTRING (34.8826366 32.0300947, 34.8827121 32.0301129, 34.8827895 32.0301293, 34.882914 32.0301533)",,,,,,,
83800838,tertiary,יצחק שדה,False,False,75.92371563489797,"LINESTRING (34.8824969 32.030159, 34.8816915 32.0301566)",,,,,,,
83800836,tertiary,,True,False,13.007794541302065,"LINESTRING (34.8824969 32.030159, 34.8825001 32.0301358, 34.8825115 32.0301145, 34.8825302 32.0300972, 34.8825541 32.0300857, 34.8825812 32.0300809)",,,,roundabout,,,
98869552,residential,ביאליק,False,True,110.62790070390716,"LINESTRING (34.8860746 32.0362735, 34.8872482 32.0362804)",,,,,,,
240596968,tertiary,,True,False,13.338415274400939,"LINESTRING (34.8860746 32.0362735, 34.8860765 32.0362974, 34.8860705 32.0363209, 34.8860571 32.036342, 34.8860373 32.0363592, 34.8860127 32.036371)",,,,roundabout,,,
240596954,tertiary,,True,False,15.806283838486115,"LINESTRING (34.8861008 32.0296654, 34.8860649 32.0296745, 34.8860275 32.0296734, 34.8859924 32.0296625, 34.8859619 32.0296415, 34.8859534 32.0296299)",,,,roundabout,,,
1239656747,tertiary,הרצל,True,False,90.30466665585867,"LINESTRING (34.8861008 32.0296654, 34.8860661 32.0297181, 34.886053 32.0297751, 34.8860362 32.0299019, 34.886025 32.0300414, 34.8860194 32.0301952, 34.8860189 32.0302537, 34.8860187 32.0302764, 34.8860169 32.0304676)",,,,,,,
240596961,tertiary,,True,False,10.179564024193809,"LINESTRING (34.8905629 32.0379014, 34.8905593 32.0379318, 34.890544 32.0379594, 34.8905186 32.037981)",,,,roundabout,,,
296614026,tertiary,רמז,True,False,148.14132973006025,"LINESTRING (34.8905629 32.0379014, 34.8909684 32.0379815, 34.8913243 32.0380364, 34.8914891 32.0380207, 34.8916478 32.0380063, 34.8917633 32.0379802, 34.8918819 32.0379593, 34.8919698 32.0379228, 34.8920853 32.0378731)",,,50,,,,
240596968,tertiary,,True,False,8.440826150912692,"LINESTRING (34.8860217 32.036215, 34.886046 32.0362297, 34.8860641 32.0362498, 34.8860746 32.0362735)",,,,roundabout,,,
98869557,residential,קפלן,False,False,298.268728820376,"LINESTRING (34.8904242 32.037993, 34.8902044 32.0389005, 34.8901704 32.0389547, 34.8901183 32.0389966, 34.8900288 32.0390318, 34.8882046 32.039139)",,,,,,,
240596961,tertiary,,True,False,10.713012049020609,"LINESTRING (34.8904242 32.037993, 34.8903987 32.0379825, 34.8903774 32.0379665, 34.8903618 32.0379464, 34.8903532 32.0379234)",,,,roundabout,,,
240596961,tertiary,,True,False,25.838519189043943,"LINESTRING (34.8903629 32.0378676, 34.890383 32.0378441, 34.890411 32.0378273, 34.8904438 32.037819, 34.890478 32.03782, 34.8905101 32.0378302, 34.8905367 32.0378485, 34.8905549 32.0378731, 34.8905629 32.0379014)",,,,roundabout,,,
240596958,residential,ארלוזורוב,False,False,50.87492594951297,"LINESTRING (34.891158 32.0348262, 34.8911991 32.03437)",,,,,,,
240596958,residential,ארלוזורוב,False,True,50.87492594951297,"LINESTRING (34.8911991 32.03437, 34.891158 32.0348262)",,,,,,,
1239656760,tertiary,קדושי מצרים,False,False,176.69871873710179,"LINESTRING (34.8911991 32.03437, 34.8909858 32.0343748, 34.8907452 32.0343729, 34.8905433 32.0343656, 34.8903221 32.0343529, 34.8901568 32.0343402, 34.8896733 32.0342892, 34.8893331 32.0342487)",,,,,,,
1239656760,tertiary,קדושי מצרים,False,True,45.642119821124346,"LINESTRING (34.8911991 32.03437, 34.8913079 32.0343675, 34.8915141 32.034362, 34.8916823 32.0343476)",,,,,,,
56439498,residential,צבי ישי,False,True,63.17579558845909,"LINESTRING (34.8913826 32.0323544, 34.8919922 32.0323088, 34.8920502 32.0323045)",,,,,,,
1239656758,residential,צבי ישי,True,False,18.773217581766854,"LINESTRING (34.8913826 32.0323544, 34.8913062 32.0323667, 34.891252 32.0323809, 34.891196 32.0324083)",,,,,,,
98869556,tertiary,הרצל,True,False,207.2343812968782,"LINESTRING (34.8859506 32.0362083, 34.8859528 32.0343446)",,,,,,,
240596968,tertiary,,True,False,6.876458708445913,"LINESTRING (34.8859506 32.0362083, 34.8859747 32.0362056, 34.8859989 32.0362079, 34.8860217 32.036215)",,,,roundabout,,,
240596968,tertiary,,True,False,13.709439791055125,"LINESTRING (34.8859372 32.0363705, 34.8859122 32.0363579, 34.8858924 32.0363398, 34.8858796 32.0363177, 34.8858747 32.0362934, 34.8858782 32.0362689)",,,,roundabout,,,
240596960,residential,סנש,False,False,36.08089174388063,"LINESTRING (34.8898598 32.0356857, 34.8898951 32.0353626)",,,,,,,
296614017,tertiary,הרצל,True,False,70.21079886429426,"LINESTRING (34.8860127 32.036371, 34.8860457 32.0370018)",,,,,,,
240596968,tertiary,,True,False,7.27373052914867,"LINESTRING (34.8860127 32.036371, 34.8859877 32.0363763, 34.885962 32.0363762, 34.8859372 32.0363705)",,,,roundabout,,,
98869552,residential,ביאליק,False,False,62.42188518143613,"LINESTRING (34.8877152 32.0360612, 34.8876846 32.0362345, 34.8876619 32.0362557, 34.8876046 32.0362823, 34.8872482 32.0362804)",,,,,,,
340714023,residential,ביאליק,False,False,70.67436517211455,"LINESTRING (34.8877152 32.0360612, 34.8876457 32.0360025, 34.8875357 32.0359794, 34.8873747 32.0359907, 34.8873085 32.0360502, 34.8872708 32.0361294, 34.8872482 32.0362804)",,,,,,,
98869552,residential,ביאליק,False,True,66.60302018858216,"LINESTRING (34.8877152 32.0360612, 34.8877981 32.0360264, 34.8882477 32.0359882, 34.8883574 32.0358869)",,,,,,,
240596961,tertiary,,True,False,9.29651400577183,"LINESTRING (34.8905186 32.037981, 34.8904892 32.0379934, 34.8904567 32.0379975, 34.8904242 32.037993)",,,,roundabout,,,
240596956,residential,עץ האפרסק,False,False,237.98695871795826,"LINESTRING (34.8885402 32.0352127, 34.8869469 32.0351825, 34.8865929 32.0351843, 34.8860159 32.0351803)",,,,,,,
98869568,tertiary,משה דיין,False,False,126.28671899164323,"LINESTRING (34.8799677 32.0353977, 34.8803254 32.0353769, 34.8804675 32.0353496, 34.8806468 32.0352984, 34.8812603 32.0351261)",,,,,,,
98869568,tertiary,משה דיין,False,True,159.35046841413666,"LINESTRING (34.8799677 32.0353977, 34.8796466 32.0353838, 34.8792787 32.0353252, 34.8790346 32.0352408, 34.8787959 32.0351352, 34.8786168 32.0350265, 34.8784382 32.0348887)",,,,,,,
98870023,residential,פרחי הבר,False,False,126.09537467329744,"LINESTRING (34.8799677 32.0353977, 34.8799564 32.0356355, 34.8799336 32.0365313)",,,,,,,
1239656697,tertiary,ויצמן,True,False,19.21538979122472,"LINESTRING (34.8912465 32.0265521, 34.8912811 32.0263818)",,,50,,,,
"[1394029505, 702054394]",primary,דרך לוד,True,False,957.0230718025665,"LINESTRING (34.8912465 32.0265521, 34.8908463 32.0265923, 34.8885759 32.026829, 34.8859346 32.0270562, 34.8857126 32.0270634, 34.8855257 32.027048, 34.8852539 32.0270086, 34.8846339 32.0268973, 34.884048 32.0267795, 34.8823697 32.0263912, 34.8821189 32.0263634, 34.8818857 32.0263622, 34.8816793 32.0263795, 34.8814555 32.0264215, 34.8812446 32.0264814)","['2', '3']",461,,,,,
240601375,residential,החרוב,False,False,61.517143353017815,"LINESTRING (34.8801234 32.0317565, 34.8807759 32.0317473)",,,,,,,
296614012,tertiary,שדרות מנחם בגין,True,False,156.14804200179015,"LINESTRING (34.8808683 32.0326555, 34.881223 32.0340272)",,,,,,,
98869554,tertiary,,True,False,11.684497302402926,"LINESTRING (34.8808683 32.0326555, 34.8808257 32.0326665, 34.8807915 32.0326706, 34.8807477 32.0326623)",,,,roundabout,,,
240601365,residential,הגדוד העברי,False,True,5.823619893264138,"LINESTRING (34.8837876 32.0378552, 34.8837813 32.0378031)",,,,,,,
343064448,tertiary,רמז,True,False,52.27729842644823,"LINESTRING (34.8837876 32.0378552, 34.8835225 32.0378642, 34.8833377 32.0378795, 34.8832796 32.0378827, 34.8832376 32.0378973)",,,,,,,
98870018,residential,הדגנים,False,False,56.27475945908667,"LINESTRING (34.8816541 32.0328871, 34.881827 32.0333715)",,,,,,,
98870018,residential,הדגנים,False,True,52.464474908076085,"LINESTRING (34.8816541 32.0328871, 34.8814929 32.0324355)",,,,,,,
240601370,residential,שיפון,False,True,40.523329733876906,"LINESTRING (34.8816541 32.0328871, 34.8812446 32.032998)",,,,,,,
98869554,tertiary,,True,False,13.982688527925763,"LINESTRING (34.880725 32.0324431, 34.8807596 32.0324334, 34.8808085 32.0324328, 34.8808669 32.0324528)",,,,roundabout,,,
98869573,tertiary,שדרות מנחם בגין,True,False,78.65404288602868,"LINESTRING (34.880725 32.0324431, 34.8807832 32.0323432, 34.8807759 32.0317473)",,,,,,,
240601371,residential,שיבולת,False,False,30.161198273502738,"LINESTRING (34.8811909 32.0325251, 34.8814929 32.0324355)",,,,,,,
240601356,residential,גורדון,False,True,77.23050963370146,"LINESTRING (34.8828958 32.0319251, 34.8836892 32.0317519)",,,,,,,
340714021,tertiary,יעקב בר סימנטוב,True,False,190.98118755352738,"LINESTRING (34.8828958 32.0319251, 34.8827236 32.031286, 34.8826217 32.0306585, 34.882588 32.0302309)",,,,,,,
240601352,residential,הרצוג,False,False,36.528183059528494,"LINESTRING (34.883345 32.0345267, 34.8829627 32.0345804)",,,,,,,
240601352,residential,הרצוג,False,True,52.804099138031425,"LINESTRING (34.883345 32.0345267, 34.8838985 32.0344536)",,,,,,,
1391988690,residential,הכלנית,False,True,52.58914096173665,"LINESTRING (34.883345 32.0345267, 34.8834627 32.034989)",,,,,,,
98870018,residential,הדגנים,False,True,56.27475945908667,"LINESTRING (34.881827 32.0333715, 34.8816541 32.0328871)",,,,,,,
240601369,residential,שעורה,False,True,39.784166086021614,"LINESTRING (34.881827 32.0333715, 34.8814216 32.033471)",,,,,,,
98870018,residential,הדגנים,False,False,73.17940033892245,"LINESTRING (34.881827 32.0333715, 34.8819527 32.033829, 34.8817411 32.0338865)",,,,,,,
98870018,residential,הדגנים,False,False,52.464474908076085,"LINESTRING (34.8814929 32.0324355, 34.8816541 32.0328871)",,,,,,,
98870018,residential,הדגנים,False,True,56.6097149859127,"LINESTRING (34.8814929 32.0324355, 34.8813449 32.0319421)",,,,,,,
240601371,residential,שיבולת,False,True,30.161198273502738,"LINESTRING (34.8814929 32.0324355, 34.8811909 32.0325251)",,,,,,,
240601375,residential,החרוב,False,True,61.517143353017815,"LINESTRING (34.8807759 32.0317473, 34.8801234 32.0317565)",,,,,,,
98869573,tertiary,שדרות מנחם בגין,True,False,164.99674287001943,"LINESTRING (34.8807759 32.0317473, 34.8808369 32.0303649, 34.8807926 32.0302717)",,,,,,,
240601370,residential,שיפון,False,False,40.523329733876906,"LINESTRING (34.8812446 32.032998, 34.8816541 32.0328871)",,,,,,,
240601365,residential,הגדוד העברי,False,False,120.05393313629936,"LINESTRING (34.8837105 32.0367251, 34.8837813 32.0378031)",,,,,,,
240601374,residential,הדגנים,False,True,48.05631240155278,"LINESTRING (34.8808371 32.0319803, 34.8813449 32.0319421)",,,,,,,
240601354,tertiary,שדרות מנחם בגין,True,False,52.65888496811863,"LINESTRING (34.8808371 32.0319803, 34.880853 32.0323705, 34.8808669 32.0324528)",,,,,,,
240601369,residential,שעורה,False,False,39.784166086021614,"LINESTRING (34.8814216 32.033471, 34.881827 32.0333715)",,,,,,,
98869592,residential,נבון,False,False,36.883506846039644,"LINESTRING (34.8836892 32.0317519, 34.8836883 32.0314202)",,,,,,,
98869592,residential,נבון,False,True,33.66245958596171,"LINESTRING (34.8836892 32.0317519, 34.8836945 32.0320546)",,,,,,,
240601356,residential,גורדון,False,False,77.23050963370146,"LINESTRING (34.8836892 32.0317519, 34.8828958 32.0319251)",,,,,,,
240601861,residential,המעפילים,False,True,125.50107276594628,"LINESTRING (34.8915261 32.029982, 34.8911979 32.0299912, 34.8906682 32.030006, 34.890651 32.0300065, 34.8901955 32.0300192)",,,,,,,
48421713,tertiary,,True,False,14.526040011223602,"LINESTRING (34.880958 32.0299705, 34.88098 32.029977, 34.8810109 32.0299919, 34.8810339 32.0300078, 34.8810558 32.0300286, 34.8810733 32.030052)",,,,roundabout,,,
240602431,tertiary,התעשיה,False,False,157.4105144740439,"LINESTRING (34.8992363 32.0311336, 34.897582 32.0313263)",,,,,,,
240602433,tertiary,,True,False,18.880499836370774,"LINESTRING (34.8992363 32.0311336, 34.8992454 32.0310919, 34.8992718 32.0310558, 34.8993119 32.0310304, 34.8993602 32.0310191)",,,,roundabout,,,
"[98871867, 240602430]","['unclassified', 'residential']",התעשיה,False,True,134.9087576480966,"LINESTRING (34.8995056 32.0311208, 34.9001547 32.0310873, 34.9005386 32.0310675, 34.9005565 32.0310016, 34.9005492 32.0308327, 34.9005449 32.0307335)",,,,,,,
240602433,tertiary,,True,False,41.12356665699066,"LINESTRING (34.8995056 32.0311208, 34.8995032 32.0311577, 34.8994871 32.0311921, 34.8994588 32.0312203, 34.8994215 32.0312394, 34.8993789 32.0312474, 34.8993355 32.0312435, 34.8992959 32.031228, 34.8992641 32.0312027, 34.8992436 32.0311701, 34.8992363 32.0311336)",,,,roundabout,,,
98871865,unclassified,התעשיה,False,False,128.26244777233802,"LINESTRING (34.9004867 32.0278727, 34.9005117 32.0283618, 34.9005193 32.0290257)",,,,,,,
240602435,tertiary,,True,False,7.940306376283961,"LINESTRING (34.8975069 32.0314356, 34.8974662 32.0314449, 34.8974242 32.0314427)",,,,roundabout,,,
338978138,tertiary,מוהליבר,True,False,259.28051933073647,"LINESTRING (34.8975069 32.0314356, 34.8976161 32.0318565, 34.8976702 32.0322888, 34.8977691 32.033091, 34.8978044 32.0334434, 34.8978341 32.0337482)",,,,,,,
48773826,tertiary,כצנלסון,False,False,56.10041665344302,"LINESTRING (34.8973255 32.0313522, 34.8967309 32.0313734)",,,,,,,
240602435,tertiary,,True,False,15.596944629786737,"LINESTRING (34.8973255 32.0313522, 34.897326 32.0313171, 34.8973396 32.031284, 34.8973648 32.0312562, 34.897399 32.0312365)",,,,roundabout,,,
240602435,tertiary,,True,False,14.499005797037988,"LINESTRING (34.8974242 32.0314427, 34.8973885 32.0314307, 34.8973584 32.0314103, 34.8973368 32.0313833, 34.8973255 32.0313522)",,,,roundabout,,,
240602431,tertiary,התעשיה,False,True,157.4105144740439,"LINESTRING (34.897582 32.0313263, 34.8992363 32.0311336)",,,,,,,
240602435,tertiary,,True,False,14.936068613840781,"LINESTRING (34.897582 32.0313263, 34.8975794 32.0313598, 34.8975649 32.0313911, 34.89754 32.0314172, 34.8975069 32.0314356)",,,,roundabout,,,
"[98871867, 240602430]","['unclassified', 'residential']",התעשיה,False,False,134.90875764809658,"LINESTRING (34.9005449 32.0307335, 34.9005492 32.0308327, 34.9005565 32.0310016, 34.9005386 32.0310675, 34.9001547 32.0310873, 34.8995056 32.0311208)",,,,,,,
240602434,unclassified,,True,False,26.305642199760417,"LINESTRING (34.9005449 32.0307335, 34.9005125 32.0307265, 34.9004849 32.0307105, 34.900461 32.0306784, 34.9004559 32.0306504, 34.9004692 32.0306106, 34.900491 32.030589, 34.9005201 32.0305751, 34.9005378 32.0305713)",,,,roundabout,,,
240602435,tertiary,,True,False,14.900586186962183,"LINESTRING (34.8974858 32.0312299, 34.897522 32.0312432, 34.8975519 32.0312652, 34.8975725 32.0312938, 34.897582 32.0313263)",,,,roundabout,,,
296618032,tertiary,מוהליבר,True,False,110.31472619003944,"LINESTRING (34.897399 32.0312365, 34.8972634 32.0302511)",,,,,,,
240602435,tertiary,,True,False,8.334848690951013,"LINESTRING (34.897399 32.0312365, 34.8974417 32.0312269, 34.8974858 32.0312299)",,,,roundabout,,,
49870321,tertiary,אלטלף אברהם,False,True,211.23697844586383,"LINESTRING (34.8993602 32.0310191, 34.8991448 32.0291282)",,,,,,,
240602433,tertiary,,True,False,19.547853109919103,"LINESTRING (34.8993602 32.0310191, 34.8994117 32.0310239, 34.8994573 32.0310449, 34.8994902 32.0310788, 34.8995056 32.0311208)",,,,roundabout,,,
98871865,unclassified,התעשיה,False,True,171.87762402409754,"LINESTRING (34.9005378 32.0305713, 34.9005373 32.0299193, 34.9005193 32.0290257)",,,,,,,
240602434,unclassified,,True,False,30.39761646179654,"LINESTRING (34.9005378 32.0305713, 34.9005712 32.030572, 34.9006137 32.0305892, 34.9006354 32.0306109, 34.9006482 32.0306453, 34.9006452 32.0306736, 34.9006306 32.0306996, 34.9006067 32.0307194, 34.9005763 32.0307312, 34.9005449 32.0307335)",,,,roundabout,,,
828420831,tertiary,,True,False,23.187881384059565,"LINESTRING (34.8987782 32.0265621, 34.8987525 32.0265449, 34.8987334 32.0265225, 34.8987223 32.0264964, 34.8987201 32.0264688, 34.898727 32.0264417, 34.8987394 32.0264209, 34.8987571 32.026403, 34.8987793 32.0263892)",,,,roundabout,,,
828420831,tertiary,,True,False,15.872062002395992,"LINESTRING (34.8988648 32.0263789, 34.8988961 32.0263894, 34.8989226 32.026407, 34.8989421 32.0264303, 34.8989531 32.0264573, 34.8989546 32.0264858)",,,,roundabout,,,
33900365,residential,מבוא ערבה,False,False,50.094624078945486,"LINESTRING (34.8823397 32.0365134, 34.8828152 32.0363122)",,,,,,,
33900365,residential,מבוא ערבה,False,True,10.122474807629462,"LINESTRING (34.8823397 32.0365134, 34.882244 32.0365547)",,,,,,,
296614008,tertiary,שדרות מנחם בגין,True,False,174.17039305594957,"LINESTRING (34.8823397 32.0365134, 34.883068 32.0376945, 34.8831127 32.0377598, 34.883142 32.0377937, 34.8832685 32.0378382)",,,,,,,
98869544,tertiary,,True,False,11.960196564401457,"LINESTRING (34.8860268 32.0326654, 34.8859867 32.0326724, 34.8859458 32.032669, 34.8859047 32.0326538)",,,,roundabout,,,
1239656764,tertiary,הרצל,True,False,150.02164014177967,"LINESTRING (34.8860268 32.0326654, 34.8860112 32.0326965, 34.886 32.0327282, 34.8859918 32.0327717, 34.8859887 32.0337928, 34.8859906 32.0338535, 34.886 32.0338947, 34.8860168 32.0339407, 34.8860579 32.0339971)",,,,,,,
296614003,tertiary,,True,False,7.835656813612023,"LINESTRING (34.8842568 32.0378603, 34.8842553 32.0378427, 34.8842607 32.0378257, 34.8842724 32.0378111, 34.8842891 32.0378007)",,,,roundabout,,,
343064448,tertiary,רמז,True,False,44.36149696125473,"LINESTRING (34.8842568 32.0378603, 34.8841911 32.0378512, 34.8839739 32.0378446, 34.8837876 32.0378552)",,,,,,,
98869591,tertiary,,True,False,11.254952837107588,"LINESTRING (34.8860635 32.0283694, 34.8860283 32.0283736, 34.8859931 32.0283692, 34.8859707 32.0283616, 34.8859505 32.0283504)",,,,roundabout,,,
1239656745,tertiary,הרצל,True,False,126.6496428235347,"LINESTRING (34.8860635 32.0283694, 34.8860347 32.0284235, 34.8860165 32.0284699, 34.8860109 32.0285222, 34.8860053 32.028722, 34.8860053 32.0289677, 34.8860083 32.0290437, 34.886009 32.0290628, 34.8860154 32.0291491, 34.8860165 32.0291642, 34.8860333 32.0293037, 34.8860464 32.0293608, 34.8860632 32.0294131, 34.8860782 32.0294559, 34.8861029 32.0294884)",,,,,,,
240596961,tertiary,,True,False,6.353654335963964,"LINESTRING (34.8903532 32.0379234, 34.8903527 32.0378949, 34.8903629 32.0378676)",,,,roundabout,,,
296614009,tertiary,רמז,True,False,210.26909069070166,"LINESTRING (34.8903532 32.0379234, 34.8901269 32.0378593, 34.8896314 32.0377572, 34.8891002 32.0377074, 34.8887181 32.0376919, 34.888153 32.0376815)",,,50,,,,
296614011,tertiary,הרצל,True,False,115.05485209337498,"LINESTRING (34.8860159 32.0351803, 34.8860217 32.036215)",,,,,,,
240596956,residential,עץ האפרסק,False,True,237.98695871795826,"LINESTRING (34.8860159 32.0351803, 34.8865929 32.0351843, 34.8869469 32.0351825, 34.8885402 32.0352127)",,,,,,,
296614010,tertiary,יעקב בר סימנטוב,True,False,89.49592860856973,"LINESTRING (34.8843156 32.037795, 34.8842874 32.0369905)",,,,,,,
296614003,tertiary,,True,False,5.368100854624907,"LINESTRING (34.8843156 32.037795, 34.8843344 32.0377971, 34.8843516 32.0378039, 34.8843656 32.0378148)",,,,roundabout,,,
98869594,residential,יונה,False,True,214.5724252139758,"LINESTRING (34.8859557 32.0290497, 34.8836806 32.029109)",,,,,,,
1239656744,tertiary,הרצל,True,False,77.81019432124869,"LINESTRING (34.8859557 32.0290497, 34.8859529 32.0290009, 34.8859492 32.0289074, 34.8859548 32.028481, 34.8859567 32.0284097, 34.8859548 32.0283748, 34.8859505 32.0283504)",,,,,,,
240596959,tertiary,סימנטוב יעקב בר,False,True,80.2418063596027,"LINESTRING (34.8843215 32.0379002, 34.8843712 32.0386206)",,,,,,,
296614003,tertiary,,True,False,8.165162982527166,"LINESTRING (34.8843215 32.0379002, 34.8843042 32.0378992, 34.8842879 32.0378941, 34.8842739 32.0378855, 34.8842633 32.0378739, 34.8842568 32.0378603)",,,,roundabout,,,
98870235,residential,שפירא משה חיים,False,False,7.283277983732356,"LINESTRING (34.8876326 32.0376936, 34.8876326 32.0376281)",,,,,,,
98870235,residential,שפירא משה חיים,False,True,56.649128060114826,"LINESTRING (34.8876326 32.0376936, 34.8876416 32.038203)",,,,,,,
296614009,tertiary,רמז,True,False,137.18647783025438,"LINESTRING (34.8876326 32.0376936, 34.8868683 32.0377091, 34.8861791 32.03775)",,,50,,,,
98870232,residential,"רמב""ם",False,False,6.936244688390436,"LINESTRING (34.888153 32.0376815, 34.8881611 32.0376195)",,,,,,,
98870232,residential,"רמב""ם",False,True,56.02102912244485,"LINESTRING (34.888153 32.0376815, 34.888085 32.038182)",,,,,,,
296614009,tertiary,רמז,True,False,49.07135260423462,"LINESTRING (34.888153 32.0376815, 34.8876326 32.0376936)",,,50,,,,
296614003,tertiary,,True,False,2.5928302383935473,"LINESTRING (34.8842891 32.0378007, 34.884302 32.0377966, 34.8843156 32.037795)",,,,roundabout,,,
340212721,tertiary,"צה""ל",False,False,404.7657749472786,"LINESTRING (34.8912691 32.0380988, 34.8912061 32.0386086, 34.8910864 32.039076, 34.8909219 32.0392791, 34.8907446 32.039458, 34.8905384 32.0396179, 34.890258 32.0397353, 34.8899429 32.039802, 34.8893591 32.0398459, 34.8887949 32.0398884, 34.8883068 32.0399203)",,,,,,,
340212722,tertiary,רמז,True,False,72.01643560526972,"LINESTRING (34.8912691 32.0380988, 34.8909418 32.0380328, 34.8905186 32.037981)",,,50,,,,
98869554,tertiary,,True,False,11.54533103238249,"LINESTRING (34.8807477 32.0326623, 34.8807144 32.0326538, 34.8806741 32.0326235, 34.8806569 32.0325988)",,,,roundabout,,,
296618032,tertiary,מוהליבר,True,False,121.20474577805071,"LINESTRING (34.8970798 32.029206, 34.8969251 32.0281239)",,,,,,,
296618026,residential,נורדאו,True,False,229.76401880337554,"LINESTRING (34.8970798 32.029206, 34.8960955 32.0292987, 34.8948604 32.0293781, 34.8946521 32.0293812)",,,,,,,
296618026,residential,נורדאו,True,False,9.51362555675595,"LINESTRING (34.8971803 32.0291982, 34.8970798 32.029206)",,,,,,,
48773808,tertiary,מוהליבר,True,False,117.34064112037717,"LINESTRING (34.8971803 32.0291982, 34.8971929 32.0292813, 34.8973501 32.0302436)",,,,,,,
48765256,tertiary,,True,False,10.019412627571745,"LINESTRING (34.8929253 32.0344002, 34.8928911 32.0344082, 34.8928557 32.0344081, 34.8928216 32.0344)",,,,roundabout,,,
338977108,tertiary,ויצמן,True,False,142.3142407136517,"LINESTRING (34.8929253 32.0344002, 34.8928349 32.035023, 34.8928059 32.0351759, 34.8927128 32.0356671)",,,,,,,
47709836,tertiary,,True,False,3.8681037333483057,"LINESTRING (34.8969251 32.0281239, 34.8968869 32.0281112)",,,,roundabout,,,
184655412,tertiary,,True,False,10.592498756984101,"LINESTRING (34.8987913 32.0277963, 34.8987934 32.027777, 34.898814 32.0277433, 34.898847 32.0277177)",,,,roundabout,,,
56441645,residential,בן צבי,False,True,8.215444104523826,"LINESTRING (34.8972634 32.0302511, 34.8973501 32.0302436)",,,,,,,
"[56441645, 1239656727]",residential,בן צבי,False,False,297.4877101285462,"LINESTRING (34.8972634 32.0302511, 34.8950411 32.030434, 34.8949002 32.0304583, 34.8943055 32.0305549, 34.8941382 32.0305946)",,,,,,,
296618032,tertiary,מוהליבר,True,False,117.49210353281053,"LINESTRING (34.8972634 32.0302511, 34.8970944 32.0292939, 34.8970798 32.029206)",,,,,,,
338978138,tertiary,מוהליבר,True,False,58.17453694742368,"LINESTRING (34.8978341 32.0337482, 34.8978849 32.0342696)",,,,,,,
98871367,residential,בן גוריון,True,False,1128.3273107988941,"LINESTRING (34.8978341 32.0337482, 34.8984199 32.0337054, 34.898731 32.0337281, 34.8988276 32.03381, 34.8988423 32.0338952, 34.8989724 32.034647, 34.898904 32.0355335, 34.8987379 32.037686, 34.8985506 32.03821, 34.8983597 32.0385979, 34.8981463 32.0389327, 34.8975918 32.0395451, 34.8969271 32.0401557, 34.8961358 32.0405486, 34.8960704 32.0405842, 34.8953003 32.0409243, 34.894321 32.0410891)",,,,,,,
1165318580,residential,,True,False,12.622807380717564,"LINESTRING (34.8917428 32.0334147, 34.8917388 32.0334429, 34.8917248 32.0334686, 34.891702 32.0334895, 34.8916728 32.0335033)",,,,roundabout,,,
1239656777,residential,,False,True,154.45372323920708,"LINESTRING (34.8917428 32.0334147, 34.8920487 32.033381, 34.8920903 32.0333623, 34.8921323 32.0333267, 34.8921619 32.0332891, 34.8921717 32.0332494, 34.8921767 32.033195, 34.8920502 32.0323045)",,,,,,,
